LCD ID:5510
DATA,period_ms,real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h
CTP ID:9147
DATA,254000,-0.636975,0.770884,2300.0,8.257,8.204,8.036,90.9,2.705,82.1,34.7,1,0,1,1,0,0,0,1,0
DATA,256000,-0.636864,0.770977,2304.2,8.257,8.204,8.036,90.9,2.705,82.0,34.7,1,0,1,1,0,0,0,1,0
DATA,258000,-0.636751,0.771069,2295.0,8.257,8.204,8.035,90.9,2.705,82.4,34.7,1,0,1,1,0,0,0,1,0
DATA,260000,-0.636639,0.771162,2293.3,8.257,8.204,8.035,90.9,2.705,82.9,34.7,1,0,1,1,0,0,0,1,0
DATA,262000,-0.636527,0.771255,2301.7,8.258,8.204,8.036,90.9,2.705,82.8,34.7,1,0,1,1,0,0,0,1,0
DATA,264000,-0.636415,0.771347,2294.2,8.258,8.206,8.035,90.9,2.705,82.5,34.7,1,0,1,1,0,0,0,1,0
DATA,266000,-0.636303,0.771439,2290.8,8.258,8.208,8.036,90.9,2.705,82.1,34.7,1,0,1,1,0,0,0,1,0
DATA,268000,-0.636190,0.771532,2317.5,8.258,8.208,8.035,90.9,2.705,82.0,34.7,1,0,1,1,0,0,0,1,0
DATA,270000,-0.636078,0.771625,2302.5,8.258,8.206,8.036,90.9,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,272000,-0.635966,0.771717,2295.8,8.258,8.208,8.035,90.9,2.705,82.9,34.7,1,0,1,1,0,0,0,1,0
DATA,274000,-0.635854,0.771809,2293.3,8.258,8.208,8.035,90.9,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,276000,-0.635741,0.771902,2295.8,8.258,8.204,8.036,90.9,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,278000,-0.635629,0.771995,2293.3,8.258,8.206,8.035,90.9,2.705,82.6,34.7,1,0,1,1,0,0,0,1,0
DATA,280000,-0.635517,0.772087,2295.8,8.257,8.202,8.037,90.9,2.705,82.5,34.7,1,0,1,1,0,0,0,1,0
DATA,282000,-0.635404,0.772180,2295.8,8.257,8.200,8.035,90.9,2.705,82.5,34.7,1,0,1,1,0,0,0,1,0
DATA,284000,-0.635292,0.772272,2290.8,8.257,8.198,8.035,90.9,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,286000,-0.635180,0.772364,2292.5,8.257,8.200,8.034,90.8,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,288000,-0.635068,0.772456,2298.3,8.257,8.204,8.035,90.9,2.705,82.2,34.7,1,0,1,1,0,0,0,1,0
DATA,290000,-0.634955,0.772549,2295.8,8.258,8.206,8.036,90.9,2.705,82.9,34.7,1,0,1,1,0,0,0,1,0
DATA,292000,-0.634843,0.772641,2291.7,8.259,8.206,8.034,90.8,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,294000,-0.634730,0.772734,2299.2,8.258,8.206,8.033,90.8,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,296000,-0.634618,0.772826,2296.7,8.257,8.200,8.033,90.8,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
