"DATA,tick_ms,scene,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_hr,s3_spo2,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h"
"DATA,1413387,0,65.8,1,0.665,0.000,0.000,1,7.705,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.852,61.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1423407,0,65.8,1,0.665,0.000,0.000,1,7.705,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.851,61.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1433439,0,65.8,1,0.664,0.000,0.000,1,7.704,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.851,61.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1443480,0,65.0,1,0.663,0.000,0.000,1,7.702,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.852,61.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1453515,0,65.8,1,0.664,0.000,0.000,1,7.702,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.851,61.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1463556,0,65.8,1,0.664,0.000,0.000,1,7.701,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.850,61.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1473605,0,65.0,1,0.665,0.000,0.000,1,7.701,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.851,61.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1483650,0,65.8,1,0.663,0.000,0.000,1,7.700,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.851,61.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1493667,0,65.8,1,0.664,0.000,0.000,1,7.700,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.850,61.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1503670,0,65.8,1,0.665,0.000,0.000,1,7.697,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.850,61.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1513674,0,65.8,1,0.665,0.000,0.000,1,7.698,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.850,61.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1523693,0,65.8,1,0.664,0.000,0.000,1,7.697,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.850,61.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1533693,0,65.8,1,0.663,0.000,0.000,1,7.696,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.850,61.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1543701,0,65.8,1,0.664,0.000,0.000,1,7.695,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.850,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1553712,0,65.8,1,0.664,0.000,0.000,1,7.694,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.849,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1563760,0,65.8,1,0.664,0.000,0.000,1,7.692,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.850,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1573766,0,65.8,1,0.664,0.000,0.000,1,7.693,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.850,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1583794,0,65.8,1,0.664,0.000,0.000,1,7.693,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.849,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1593814,0,65.8,1,0.665,0.000,0.000,1,7.693,0.011,0.088,79.8,1,4.845,0.189,0.916,68,1,3.849,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1603850,0,65.8,1,0.665,0.000,0.000,1,7.692,0.011,0.088,79.8,1,4.845,0.189,0.916,68,1,3.849,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1613860,0,65.8,1,0.665,0.000,0.000,1,7.692,0.011,0.088,79.8,1,4.845,0.188,0.916,68,1,3.847,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1623902,0,65.8,1,0.664,0.000,0.000,1,7.690,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.847,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1633944,0,65.0,1,0.664,0.000,0.000,1,7.690,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.847,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1643951,0,65.8,1,0.665,0.000,0.000,1,7.690,0.011,0.088,79.8,1,4.845,0.188,0.916,68,1,3.847,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1653954,0,67.5,1,0.665,0.000,0.000,1,7.690,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.847,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1663971,0,65.0,1,0.665,0.000,0.000,1,7.689,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.847,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1673983,0,48.3,1,0.664,0.000,0.000,1,7.688,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.846,61.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1684005,0,67.5,1,0.663,0.000,0.000,1,7.687,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.846,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1694043,0,67.5,1,0.664,0.000,0.000,1,7.688,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.847,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1704081,0,65.8,1,0.665,0.000,0.000,1,7.687,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1714123,0,65.8,1,0.665,0.000,0.000,1,7.686,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.846,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1724133,0,53.3,1,0.664,0.000,0.000,1,7.685,0.011,0.088,79.8,1,4.844,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1734139,0,66.7,1,0.664,0.000,0.000,1,7.684,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1744152,0,67.5,1,0.664,0.000,0.000,1,7.683,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1754186,0,67.5,1,0.665,0.000,0.000,1,7.683,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1764190,0,67.5,1,0.665,0.000,0.000,1,7.683,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1774240,0,65.8,1,0.663,0.000,0.000,1,7.683,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1784265,0,67.5,1,0.663,0.000,0.000,1,7.682,0.011,0.088,79.8,1,4.842,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1794300,0,67.5,1,0.664,0.000,0.000,1,7.681,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,61.1,0,0,5,0,1,1,0,0,0,0,0,0"
"DATA,1804305,0,67.5,1,0.664,0.000,0.000,1,7.679,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,61.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1814346,0,67.5,1,0.664,0.000,0.000,1,7.680,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1824349,0,67.5,1,0.664,0.000,0.000,1,7.679,0.011,0.088,79.8,1,4.843,0.188,0.916,68,1,3.845,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1834364,0,67.5,1,0.664,0.000,0.000,1,7.677,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.844,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1844401,0,67.5,1,0.664,0.000,0.000,1,7.678,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.844,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1854425,0,67.5,1,0.663,0.000,0.000,1,7.677,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.842,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1864434,0,67.5,1,0.664,0.000,0.000,1,7.675,0.011,0.088,79.7,1,4.841,0.188,0.916,68,1,3.844,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1874438,0,67.5,1,0.665,0.000,0.000,1,7.677,0.011,0.088,79.7,1,4.844,0.188,0.916,68,1,3.842,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1884448,0,67.5,1,0.665,0.000,0.000,1,7.675,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.842,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1894476,0,67.5,1,0.665,0.000,0.000,1,7.676,0.011,0.088,79.7,1,4.844,0.188,0.916,68,1,3.842,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1904490,0,67.5,1,0.664,0.000,0.000,1,7.675,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.842,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1914530,0,67.5,1,0.664,0.000,0.000,1,7.674,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.842,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1924568,0,67.5,1,0.664,0.000,0.000,1,7.674,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.842,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1934604,0,67.5,1,0.665,0.000,0.000,1,7.674,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.842,60.7,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1944620,0,67.5,1,0.664,0.000,0.000,1,7.673,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.842,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1954625,0,67.5,1,0.664,0.000,0.000,1,7.672,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.842,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1964662,0,66.7,1,0.665,0.000,0.000,1,7.672,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.842,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1974663,0,67.5,1,0.665,0.000,0.000,1,7.670,0.011,0.088,79.7,1,4.844,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1984688,0,67.5,1,0.665,0.000,0.000,1,7.670,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,1994704,0,67.5,1,0.664,0.000,0.000,1,7.670,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2004705,0,67.5,1,0.664,0.000,0.000,1,7.669,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2014744,0,67.5,1,0.665,0.000,0.000,1,7.669,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2024760,0,67.5,1,0.664,0.000,0.000,1,7.669,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2034765,0,67.5,1,0.664,0.000,0.000,1,7.668,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2044810,0,67.5,1,0.665,0.000,0.000,1,7.667,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2054824,0,67.5,1,0.665,0.000,0.000,1,7.668,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.840,60.4,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2064876,0,67.5,1,0.664,0.000,0.000,1,7.668,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.839,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2074886,0,67.5,1,0.663,0.000,0.000,1,7.666,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.840,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2084921,0,67.5,1,0.664,0.000,0.000,1,7.666,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.839,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2094960,0,67.5,1,0.665,0.000,0.000,1,7.665,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.837,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2104985,0,67.5,1,0.664,0.000,0.000,1,7.664,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.837,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2114996,0,67.5,1,0.664,0.000,0.000,1,7.664,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.839,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2125022,0,67.5,1,0.664,0.000,0.000,1,7.663,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.839,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2135028,0,67.5,1,0.664,0.000,0.000,1,7.663,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.839,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2145040,0,67.5,1,0.663,0.000,0.000,1,7.661,0.011,0.088,79.7,1,4.841,0.188,0.916,68,1,3.837,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2155068,0,67.5,1,0.665,0.000,0.000,1,7.662,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.837,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2165090,0,67.5,1,0.664,0.000,0.000,1,7.660,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.837,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2175095,0,67.5,1,0.664,0.000,0.000,1,7.660,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.837,60.1,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2185098,0,67.5,1,0.664,0.000,0.000,1,7.660,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.837,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2195113,0,67.5,1,0.665,0.000,0.000,1,7.659,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.836,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2205157,0,67.5,1,0.664,0.000,0.000,1,7.658,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.836,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2215181,0,67.5,1,0.664,0.000,0.000,1,7.659,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.836,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2225187,0,67.5,1,0.663,0.000,0.000,1,7.657,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.836,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2235191,0,67.5,1,0.664,0.000,0.000,1,7.659,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.836,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2245224,0,67.5,1,0.664,0.000,0.000,1,7.659,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.835,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2255246,0,67.5,1,0.665,0.000,0.000,1,7.658,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.835,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2265266,0,67.5,1,0.664,0.000,0.000,1,7.657,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.835,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2275316,0,66.7,1,0.664,0.000,0.000,1,7.657,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.835,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2285366,0,65.8,1,0.664,0.000,0.000,1,7.655,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.835,59.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2295381,0,63.3,1,0.664,0.000,0.000,1,7.656,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.834,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2305423,0,65.8,1,0.664,0.000,0.000,1,7.655,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.835,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2315425,0,65.8,1,0.664,0.000,0.000,1,7.655,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.834,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2325434,0,65.8,1,0.665,0.000,0.000,1,7.655,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.834,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2335468,0,67.5,1,0.665,0.000,0.000,1,7.654,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.834,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2345507,0,65.0,1,0.665,0.000,0.000,1,7.653,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.834,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2355543,0,44.2,1,0.664,0.000,0.000,1,7.653,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.834,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2365571,0,65.0,1,0.664,0.000,0.000,1,7.653,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.834,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2375592,0,66.7,1,0.664,0.000,0.000,1,7.652,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.832,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2385613,0,67.5,1,0.665,0.000,0.000,1,7.651,0.011,0.088,79.7,1,4.843,0.188,0.916,68,1,3.832,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2395647,0,45.8,1,0.664,0.000,0.000,1,7.650,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.832,59.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2405690,0,51.7,1,0.663,0.000,0.000,1,7.648,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.832,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2415723,0,50.0,1,0.664,0.000,0.000,1,7.649,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.832,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2425753,0,62.5,1,0.664,0.000,0.000,1,7.649,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.832,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2435758,0,76.7,1,0.664,0.000,0.000,1,7.648,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.832,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2445789,0,94.2,1,0.664,0.000,0.000,1,7.647,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.831,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2455826,0,101.7,1,0.663,0.000,0.000,1,7.645,0.011,0.088,79.7,1,4.841,0.188,0.916,68,1,3.832,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2465830,0,101.7,1,0.665,0.000,0.000,1,7.646,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.832,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2475878,0,104.2,1,0.664,0.000,0.000,1,7.647,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.832,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2485913,0,104.2,1,0.663,0.000,0.000,1,7.646,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.831,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2495955,0,104.2,1,0.664,0.000,0.000,1,7.646,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.830,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2506006,0,104.2,1,0.665,0.000,0.000,1,7.645,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.831,59.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2516016,0,104.2,1,0.664,0.000,0.000,1,7.645,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.831,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2526030,0,104.2,1,0.664,0.000,0.000,1,7.644,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2536076,0,104.2,1,0.664,0.000,0.000,1,7.644,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2546079,0,104.2,1,0.664,0.000,0.000,1,7.644,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2556115,0,104.2,1,0.665,0.000,0.000,1,7.643,0.011,0.088,79.7,1,4.842,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2566164,0,104.2,1,0.664,0.000,0.000,1,7.643,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2576214,0,102.5,1,0.663,0.000,0.000,1,7.642,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2586259,0,74.2,1,0.664,0.000,0.000,1,7.641,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2596279,0,105.0,1,0.665,0.000,0.000,1,7.642,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2606302,0,121.7,1,0.664,0.000,0.000,1,7.641,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.830,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2616339,0,129.2,1,0.664,0.000,0.000,1,7.641,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.829,58.8,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2626373,0,129.2,1,0.664,0.000,0.000,1,7.641,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2636424,0,129.2,1,0.664,0.000,0.000,1,7.641,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2646447,0,129.2,1,0.665,0.000,0.000,1,7.640,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2656477,0,129.2,1,0.664,0.000,0.000,1,7.640,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2666506,0,129.2,1,0.664,0.000,0.000,1,7.640,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2676528,0,129.2,1,0.665,0.000,0.000,1,7.639,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2686552,0,129.2,1,0.665,0.000,0.000,1,7.639,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2696583,0,129.2,1,0.664,0.000,0.000,1,7.638,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2706622,0,129.2,1,0.664,0.000,0.000,1,7.637,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2716640,0,129.2,1,0.664,0.000,0.000,1,7.637,0.011,0.088,79.6,1,4.841,0.188,0.916,68,1,3.827,58.5,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2726664,0,128.3,1,0.664,0.000,0.000,1,7.637,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.826,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2736675,0,208.3,1,0.665,0.000,0.000,1,7.636,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.826,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2746710,0,203.3,1,0.664,0.000,0.000,1,7.635,0.011,0.088,79.6,1,4.841,0.188,0.915,68,1,3.826,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2756738,0,226.7,1,0.664,0.000,0.000,1,7.635,0.011,0.088,79.6,1,4.842,0.188,0.915,68,1,3.825,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2766777,0,231.7,1,0.665,0.000,0.000,1,7.634,0.011,0.088,79.6,1,4.842,0.188,0.915,68,1,3.825,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2776827,0,231.7,1,0.665,0.000,0.000,1,7.634,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.825,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2786827,0,230.8,1,0.664,0.000,0.000,1,7.634,0.011,0.088,79.6,1,4.841,0.188,0.915,68,1,3.826,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2796858,0,229.2,1,0.664,0.000,0.000,1,7.633,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.825,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2806863,0,228.3,1,0.664,0.000,0.000,1,7.632,0.011,0.088,79.6,1,4.842,0.188,0.915,68,1,3.825,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
"DATA,2816905,0,230.8,1,0.665,0.000,0.000,1,7.632,0.011,0.088,79.6,1,4.842,0.188,0.916,68,1,3.825,58.2,0,0,0,0,1,1,0,0,0,0,0,0"
