
LCD ID:5510
DATA,tick_ms,scene,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_hr,s3_spo2,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h,ai_valid,ai_pv_p,ai_load_p,ai_home_soc,ai_raw_home_soc
CTP ID:9147
DATA,2114461,1,67.5,1,0.673,0.000,0.000,1,6.970,0.011,0.080,60.7,1,4.766,0.363,1.732,95,1,3.781,44.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2116490,1,67.5,1,0.673,0.000,0.000,1,6.971,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.783,44.9,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2118469,1,67.5,1,0.673,0.000,0.000,1,6.966,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.783,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2120448,1,67.5,1,0.673,0.000,0.000,1,6.968,0.011,0.080,60.7,1,4.768,0.363,1.735,95,1,3.783,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2122477,1,67.5,1,0.673,0.000,0.000,1,6.967,0.011,0.080,60.7,1,4.768,0.363,1.735,95,1,3.783,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2124456,1,67.5,1,0.673,0.000,0.000,1,6.967,0.011,0.080,60.7,1,4.768,0.363,1.734,95,1,3.783,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2126485,1,67.5,1,0.674,0.000,0.000,1,6.964,0.011,0.080,60.7,1,4.768,0.363,1.735,95,1,3.783,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2128465,1,67.5,1,0.674,0.000,0.000,1,6.965,0.011,0.080,60.7,1,4.768,0.363,1.734,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2130445,1,67.5,1,0.673,0.000,0.000,1,6.964,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2132475,1,67.5,1,0.674,0.000,0.000,1,6.965,0.011,0.080,60.7,1,4.767,0.363,1.734,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2134455,1,67.5,1,0.673,0.000,0.000,1,6.965,0.011,0.080,60.7,1,4.768,0.363,1.734,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2136485,1,67.5,1,0.674,0.000,0.000,1,6.965,0.011,0.080,60.7,1,4.768,0.363,1.734,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2138465,1,67.5,1,0.674,0.000,0.000,1,6.964,0.011,0.080,60.7,1,4.768,0.363,1.735,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2140445,1,67.5,1,0.673,0.000,0.000,1,6.962,0.011,0.080,60.7,1,4.768,0.363,1.735,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2142476,1,67.5,1,0.674,0.000,0.000,1,6.963,0.011,0.080,60.7,1,4.768,0.363,1.735,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2144456,1,67.5,1,0.673,0.000,0.000,1,6.964,0.011,0.080,60.7,1,4.768,0.363,1.735,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2146486,1,67.5,1,0.673,0.000,0.000,1,6.962,0.011,0.080,60.7,1,4.768,0.363,1.736,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2148467,1,67.5,1,0.674,0.000,0.000,1,6.962,0.011,0.080,60.7,1,4.768,0.363,1.736,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2150497,1,67.5,1,0.674,0.000,0.000,1,6.960,0.011,0.080,60.7,1,4.768,0.363,1.736,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2152468,1,67.5,1,0.674,0.000,0.000,1,6.960,0.011,0.080,60.7,1,4.768,0.363,1.736,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2154447,1,67.5,1,0.674,0.000,0.000,1,6.960,0.011,0.080,60.7,1,4.767,0.363,1.735,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2156476,1,67.5,1,0.674,0.000,0.000,1,6.959,0.011,0.080,60.7,1,4.768,0.363,1.735,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2158456,1,67.5,1,0.674,0.000,0.000,1,6.958,0.011,0.080,60.7,1,4.767,0.363,1.734,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2160486,1,67.5,1,0.673,0.000,0.000,1,6.959,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2162467,1,67.5,1,0.673,0.000,0.000,1,6.958,0.011,0.080,60.7,1,4.767,0.363,1.734,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2164445,1,67.5,1,0.673,0.000,0.000,1,6.956,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.781,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2166474,1,67.5,1,0.673,0.000,0.000,1,6.957,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2168453,1,67.5,1,0.673,0.000,0.000,1,6.955,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2170483,1,67.5,1,0.673,0.000,0.000,1,6.956,0.011,0.080,60.7,1,4.766,0.363,1.732,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2172463,1,67.5,1,0.673,0.000,0.000,1,6.955,0.011,0.080,60.7,1,4.766,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2174444,1,67.5,1,0.673,0.000,0.000,1,6.953,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2176474,1,67.5,1,0.674,0.000,0.000,1,6.954,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2178452,1,67.5,1,0.673,0.000,0.000,1,6.952,0.011,0.080,60.7,1,4.766,0.363,1.732,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2180481,1,67.5,1,0.673,0.000,0.000,1,6.952,0.011,0.080,60.7,1,4.766,0.363,1.732,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2182461,1,67.5,1,0.673,0.000,0.000,1,6.951,0.011,0.080,60.7,1,4.766,0.363,1.732,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2184491,1,67.5,1,0.673,0.000,0.000,1,6.951,0.011,0.080,60.7,1,4.766,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2186471,1,67.5,1,0.674,0.000,0.000,1,6.953,0.011,0.080,60.7,1,4.767,0.363,1.734,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2188451,1,67.5,1,0.674,0.000,0.000,1,6.951,0.011,0.080,60.7,1,4.767,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2190481,1,67.5,1,0.674,0.000,0.000,1,6.951,0.011,0.080,60.7,1,4.767,0.363,1.734,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2192461,1,67.5,1,0.674,0.000,0.000,1,6.950,0.011,0.080,60.7,1,4.767,0.363,1.734,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2194491,1,67.5,1,0.674,0.000,0.000,1,6.948,0.011,0.080,60.7,1,4.766,0.363,1.734,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2196471,1,67.5,1,0.673,0.000,0.000,1,6.948,0.011,0.080,60.7,1,4.766,0.363,1.734,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2198452,1,67.5,1,0.673,0.000,0.000,1,6.947,0.011,0.080,60.7,1,4.765,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2200482,1,67.5,1,0.673,0.000,0.000,1,6.947,0.011,0.080,60.7,1,4.765,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2202462,1,67.5,1,0.673,0.000,0.000,1,6.946,0.011,0.080,60.7,1,4.766,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2204493,1,67.5,1,0.674,0.000,0.000,1,6.947,0.011,0.080,60.7,1,4.766,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2206480,1,67.5,1,0.674,0.000,0.000,1,6.947,0.011,0.080,60.7,1,4.767,0.363,1.734,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2208459,1,67.5,1,0.674,0.000,0.000,1,6.945,0.011,0.080,60.7,1,4.767,0.363,1.735,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2210445,1,67.5,1,0.673,0.000,0.000,1,6.942,0.011,0.080,60.7,1,4.766,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2212474,1,67.5,1,0.673,0.000,0.000,1,6.938,0.011,0.080,60.7,1,4.765,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2214453,1,67.5,1,0.673,0.000,0.000,1,6.944,0.011,0.080,60.7,1,4.765,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2216483,1,67.5,1,0.673,0.000,0.000,1,6.941,0.011,0.080,60.7,1,4.765,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2218457,1,67.5,1,0.673,0.000,0.000,1,6.941,0.011,0.080,60.7,1,4.765,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2220486,1,67.5,1,0.674,0.000,0.000,1,6.941,0.011,0.080,60.7,1,4.766,0.363,1.735,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2222465,1,67.5,1,0.674,0.000,0.000,1,6.941,0.011,0.080,60.7,1,4.766,0.363,1.735,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2224444,1,67.5,1,0.674,0.000,0.000,1,6.941,0.011,0.080,60.7,1,4.767,0.363,1.736,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2226473,1,67.5,1,0.675,0.000,0.000,1,6.941,0.011,0.080,60.7,1,4.767,0.363,1.737,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2228452,1,67.5,1,0.675,0.000,0.000,1,6.939,0.011,0.080,60.7,1,4.767,0.363,1.737,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2230481,1,67.5,1,0.675,0.000,0.000,1,6.939,0.011,0.080,60.7,1,4.767,0.363,1.736,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2232460,1,67.5,1,0.675,0.000,0.000,1,6.937,0.011,0.080,60.7,1,4.767,0.363,1.736,95,1,3.779,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2234489,1,67.5,1,0.675,0.000,0.000,1,6.939,0.011,0.080,60.7,1,4.767,0.363,1.736,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2236468,1,67.5,1,0.675,0.000,0.000,1,6.939,0.011,0.080,60.7,1,4.767,0.363,1.737,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2238448,1,67.5,1,0.675,0.000,0.000,1,6.937,0.011,0.080,60.7,1,4.767,0.363,1.737,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2240477,1,67.5,1,0.674,0.000,0.000,1,6.938,0.011,0.080,60.7,1,4.767,0.363,1.737,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2242466,1,67.5,1,0.674,0.000,0.000,1,6.936,0.011,0.080,60.7,1,4.767,0.363,1.737,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2244445,1,67.5,1,0.674,0.000,0.000,1,6.934,0.011,0.080,60.7,1,4.766,0.363,1.735,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2246474,1,67.5,1,0.674,0.000,0.000,1,6.936,0.011,0.080,60.7,1,4.767,0.363,1.734,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2248453,1,67.5,1,0.674,0.000,0.000,1,6.934,0.011,0.079,60.7,1,4.766,0.363,1.733,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2250482,1,67.5,1,0.674,0.000,0.000,1,6.934,0.011,0.079,60.7,1,4.765,0.363,1.731,95,1,3.780,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2252461,1,67.5,1,0.674,0.000,0.000,1,6.933,0.011,0.079,60.7,1,4.765,0.363,1.730,95,1,3.779,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2254490,1,67.5,1,0.674,0.000,0.000,1,6.934,0.011,0.079,60.7,1,4.765,0.363,1.730,95,1,3.779,44.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2256469,1,67.5,1,0.673,0.000,0.000,1,6.930,0.011,0.079,60.7,1,4.765,0.363,1.730,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2258448,1,67.5,1,0.673,0.000,0.000,1,6.932,0.011,0.079,60.7,1,4.765,0.363,1.730,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2260477,1,67.5,1,0.673,0.000,0.000,1,6.931,0.011,0.079,60.7,1,4.765,0.363,1.731,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2262456,1,67.5,1,0.673,0.000,0.000,1,6.931,0.011,0.079,60.7,1,4.764,0.363,1.730,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2264485,1,67.5,1,0.673,0.000,0.000,1,6.930,0.011,0.079,60.7,1,4.764,0.363,1.730,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2266464,1,67.5,1,0.673,0.000,0.000,1,6.930,0.011,0.079,60.7,1,4.764,0.363,1.729,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2268493,1,67.5,1,0.673,0.000,0.000,1,6.929,0.011,0.079,60.7,1,4.764,0.363,1.728,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2270472,1,67.5,1,0.673,0.000,0.000,1,6.929,0.011,0.079,60.7,1,4.764,0.363,1.727,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2272451,1,67.5,1,0.673,0.000,0.000,1,6.927,0.011,0.079,60.7,1,4.764,0.363,1.729,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2274480,1,67.5,1,0.674,0.000,0.000,1,6.929,0.011,0.079,60.7,1,4.764,0.363,1.729,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2276459,1,67.5,1,0.674,0.000,0.000,1,6.927,0.011,0.079,60.7,1,4.764,0.363,1.728,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2278488,1,67.5,1,0.674,0.000,0.000,1,6.928,0.011,0.079,60.7,1,4.765,0.363,1.729,95,1,3.779,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2280468,1,67.5,1,0.674,0.000,0.000,1,6.928,0.011,0.079,60.7,1,4.765,0.363,1.729,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2282449,1,67.5,1,0.675,0.000,0.000,1,6.927,0.011,0.079,60.7,1,4.765,0.363,1.730,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2284479,1,67.5,1,0.674,0.000,0.000,1,6.924,0.011,0.079,60.7,1,4.766,0.363,1.730,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2286450,1,67.5,1,0.674,0.000,0.000,1,6.922,0.011,0.079,60.7,1,4.766,0.363,1.730,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2288479,1,67.5,1,0.674,0.000,0.000,1,6.924,0.011,0.079,60.7,1,4.766,0.363,1.730,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2290458,1,67.5,1,0.674,0.000,0.000,1,6.924,0.011,0.079,60.7,1,4.765,0.363,1.728,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2292488,1,67.5,1,0.674,0.000,0.000,1,6.923,0.011,0.079,60.7,1,4.765,0.363,1.727,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2294468,1,67.5,1,0.674,0.000,0.000,1,6.923,0.011,0.079,60.7,1,4.765,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2296449,1,67.5,1,0.674,0.000,0.000,1,6.922,0.011,0.079,60.7,1,4.765,0.363,1.726,95,1,3.777,44.1,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2298479,1,67.5,1,0.674,0.000,0.000,1,6.921,0.011,0.079,60.7,1,4.765,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2300457,1,67.5,1,0.674,0.000,0.000,1,6.921,0.011,0.079,60.7,1,4.765,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2302486,1,67.5,1,0.674,0.000,0.000,1,6.921,0.011,0.079,60.7,1,4.765,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2304465,1,67.5,1,0.674,0.000,0.000,1,6.919,0.011,0.079,60.7,1,4.765,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2306445,1,67.5,1,0.674,0.000,0.000,1,6.919,0.011,0.079,60.7,1,4.764,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2308475,1,67.5,1,0.674,0.000,0.000,1,6.917,0.011,0.079,60.7,1,4.764,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2310456,1,67.5,1,0.673,0.000,0.000,1,6.917,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2312486,1,67.5,1,0.674,0.000,0.000,1,6.917,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2314464,1,67.5,1,0.674,0.000,0.000,1,6.916,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2316493,1,67.5,1,0.674,0.000,0.000,1,6.916,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2318473,1,67.5,1,0.673,0.000,0.000,1,6.914,0.011,0.079,60.7,1,4.764,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2320453,1,67.5,1,0.673,0.000,0.000,1,6.915,0.011,0.079,60.7,1,4.764,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2322483,1,67.5,1,0.673,0.000,0.000,1,6.915,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2324463,1,67.5,1,0.673,0.000,0.000,1,6.914,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2326493,1,67.5,1,0.673,0.000,0.000,1,6.915,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2328473,1,67.5,1,0.673,0.000,0.000,1,6.914,0.011,0.079,60.7,1,4.762,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2330453,1,67.5,1,0.673,0.000,0.000,1,6.914,0.011,0.079,60.7,1,4.762,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2332483,1,67.5,1,0.673,0.000,0.000,1,6.913,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2334463,1,67.5,1,0.673,0.000,0.000,1,6.913,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2336493,1,67.5,1,0.673,0.000,0.000,1,6.913,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2338473,1,67.5,1,0.673,0.000,0.000,1,6.912,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2340453,1,67.5,1,0.673,0.000,0.000,1,6.911,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2342483,1,67.5,1,0.673,0.000,0.000,1,6.910,0.011,0.079,60.7,1,4.763,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,2344463,1,67.5,1,0.673,0.000,0.000,1,6.911,0.011,0.079,60.7,1,4.762,0.363,1.726,95,1,3.777,44.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
