
-­^m/	o^­Y/	/þLCD ID:5510
DATA,period_ms,real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h
CTP ID:9147
DATA,252000,-0.247915,-0.968782,66.7,0.673,0.000,7.898,83.7,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,254000,-0.248056,-0.968746,66.7,0.673,0.000,7.898,83.6,1.751,93.3,75.2,0,1,1,0,0,0,0,0,0
DATA,256000,-0.248197,-0.968710,66.7,0.672,0.000,7.897,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,258000,-0.248338,-0.968674,66.7,0.672,0.000,7.899,83.7,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,260000,-0.248479,-0.968637,66.7,0.673,0.000,7.897,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,262000,-0.248619,-0.968601,66.7,0.673,0.000,7.898,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,264000,-0.248761,-0.968565,66.7,0.673,0.000,7.897,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,266000,-0.248901,-0.968529,66.7,0.673,0.000,7.898,83.7,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,268000,-0.249042,-0.968493,66.7,0.673,0.000,7.899,83.7,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,270000,-0.249183,-0.968456,66.7,0.673,0.000,7.898,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,272000,-0.249324,-0.968420,66.7,0.673,0.000,7.898,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,274000,-0.249465,-0.968384,66.7,0.673,0.000,7.897,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,276000,-0.249605,-0.968348,66.7,0.674,0.000,7.899,83.7,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,278000,-0.249746,-0.968311,66.7,0.674,0.000,7.898,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,280000,-0.249887,-0.968275,66.7,0.674,0.000,7.898,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,282000,-0.250028,-0.968239,66.7,0.674,0.000,7.897,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,284000,-0.250169,-0.968202,66.7,0.674,0.000,7.897,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,286000,-0.250309,-0.968166,66.7,0.674,0.000,7.897,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,288000,-0.250450,-0.968129,66.7,0.673,0.000,7.896,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,290000,-0.250591,-0.968093,66.7,0.673,0.000,7.896,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,292000,-0.250732,-0.968056,66.7,0.673,0.000,7.895,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,294000,-0.250873,-0.968020,66.7,0.673,0.000,7.897,83.6,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,296000,-0.251014,-0.967984,66.7,0.674,0.000,7.896,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,298000,-0.251154,-0.967947,66.7,0.673,0.000,7.897,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,300000,-0.251295,-0.967910,66.7,0.673,0.000,7.896,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
