record_type,tick_ms,scene_raw,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h,scene_id,scene_label,source_file,real_elapsed_s,real_hour,real_hour_sin,real_hour_cos,real_duration_h,home_soc_raw,human_soc,pv_surplus_w
DATA,1834434,0,2359.200000,1,8.441000,0.978000,8.255298,1,7.933000,0.011000,0.087263,85.812500,1,4.911000,0.273000,1.340703,67,1,3.747000,34.700000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,16380.000000,16.550000,-0.928810,-0.370557,6.000000,70.700000,34.700000,6.914595
DATA,1844470,0,2359.200000,1,8.441000,0.978000,8.255298,1,7.933000,0.011000,0.087263,85.812500,1,4.911000,0.273000,1.340703,67,1,3.749000,34.700000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,16470.000000,16.575000,-0.931215,-0.364470,6.000000,70.700000,34.700000,6.914595
DATA,1854517,0,2358.300000,1,8.439000,0.977000,8.244903,1,7.934000,0.011000,0.087274,85.875000,1,4.911000,0.273000,1.340703,67,1,3.747000,34.700000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,16560.000000,16.600000,-0.933580,-0.358368,6.000000,70.700000,34.700000,6.904200
DATA,1864538,0,2359.200000,1,8.438000,0.975000,8.227050,1,7.934000,0.011000,0.087274,85.875000,1,4.911000,0.273000,1.340703,67,1,3.747000,34.700000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,16650.000000,16.625000,-0.935906,-0.352250,6.000000,70.700000,34.700000,6.886347
DATA,1874584,0,2359.200000,1,8.445000,0.979000,8.267655,1,7.938000,0.011000,0.087318,86.125000,1,4.911000,0.273000,1.340703,67,1,3.747000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,16740.000000,16.650000,-0.938191,-0.346117,6.000000,70.700000,34.300000,6.926952
DATA,1884587,0,2358.300000,1,8.442000,0.977000,8.247834,1,7.938000,0.011000,0.087318,86.125000,1,4.910000,0.273000,1.340430,67,1,3.747000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,16830.000000,16.675000,-0.940437,-0.339969,6.000000,70.700000,34.300000,6.907404
DATA,1894607,0,2352.500000,1,8.444000,0.977000,8.249788,1,7.936000,0.011000,0.087296,86.000000,1,4.912000,0.273000,1.340976,67,1,3.746000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,16920.000000,16.700000,-0.942641,-0.333807,6.000000,70.700000,34.300000,6.908812
DATA,1904620,0,2320.800000,1,8.445000,0.977000,8.250765,1,7.936000,0.011000,0.087296,86.000000,1,4.912000,0.273000,1.340976,67,1,3.746000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17010.000000,16.725000,-0.944806,-0.327630,6.000000,70.700000,34.300000,6.909789
DATA,1914634,0,2351.700000,1,8.447000,0.977000,8.252719,1,7.938000,0.011000,0.087318,86.125000,1,4.912000,0.273000,1.340976,67,1,3.746000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17100.000000,16.750000,-0.946930,-0.321439,6.000000,70.700000,34.300000,6.911743
DATA,1924676,0,2352.500000,1,8.447000,0.977000,8.252719,1,7.939000,0.011000,0.087329,86.187500,1,4.912000,0.273000,1.340976,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17190.000000,16.775000,-0.949014,-0.315235,6.000000,70.700000,34.300000,6.911743
DATA,1934698,0,2351.700000,1,8.450000,0.979000,8.272550,1,7.941000,0.011000,0.087351,86.312500,1,4.912000,0.273000,1.340976,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17280.000000,16.800000,-0.951057,-0.309017,6.000000,70.700000,34.300000,6.931574
DATA,1944737,0,2351.700000,1,8.448000,0.977000,8.253696,1,7.940000,0.011000,0.087340,86.250000,1,4.913000,0.273000,1.341249,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17370.000000,16.825000,-0.953059,-0.302786,6.000000,70.700000,34.300000,6.912447
DATA,1954772,0,2350.800000,1,8.447000,0.977000,8.252719,1,7.941000,0.011000,0.087351,86.312500,1,4.913000,0.273000,1.341249,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17460.000000,16.850000,-0.955020,-0.296542,6.000000,70.700000,34.300000,6.911470
DATA,1964795,0,2350.800000,1,8.450000,0.978000,8.264100,1,7.942000,0.011000,0.087362,86.375000,1,4.913000,0.273000,1.341249,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17550.000000,16.875000,-0.956940,-0.290285,6.000000,70.700000,34.300000,6.922851
DATA,1974806,0,2354.200000,1,8.449000,0.976000,8.246224,1,7.943000,0.011000,0.087373,86.437500,1,4.912000,0.273000,1.340976,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17640.000000,16.900000,-0.958820,-0.284015,6.000000,70.700000,34.300000,6.905248
DATA,1984853,0,2350.800000,1,8.448000,0.975000,8.236800,1,7.943000,0.011000,0.087373,86.437500,1,4.913000,0.273000,1.341249,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17730.000000,16.925000,-0.960658,-0.277734,6.000000,70.700000,34.300000,6.895551
DATA,1994886,0,2350.800000,1,8.449000,0.976000,8.246224,1,7.943000,0.011000,0.087373,86.437500,1,4.913000,0.273000,1.341249,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17820.000000,16.950000,-0.962455,-0.271440,6.000000,70.700000,34.300000,6.904975
DATA,2004935,0,2351.700000,1,8.451000,0.976000,8.248176,1,7.945000,0.011000,0.087395,86.562500,1,4.912000,0.273000,1.340976,67,1,3.745000,34.300000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,17910.000000,16.975000,-0.964211,-0.265135,6.000000,70.700000,34.300000,6.907200
DATA,2014939,0,2355.800000,1,8.450000,0.976000,8.247200,1,7.946000,0.011000,0.087406,86.625000,1,4.912000,0.273000,1.340976,67,1,3.745000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18000.000000,17.000000,-0.965926,-0.258819,6.000000,70.700000,33.800000,6.906224
DATA,2024978,0,2355.800000,1,8.452000,0.976000,8.249152,1,7.946000,0.011000,0.087406,86.625000,1,4.912000,0.273000,1.340976,67,1,3.744000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18090.000000,17.025000,-0.967599,-0.252492,6.000000,70.700000,33.800000,6.908176
DATA,2035019,0,2352.500000,1,8.452000,0.975000,8.240700,1,7.946000,0.011000,0.087406,86.625000,1,4.912000,0.273000,1.340976,67,1,3.742000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18180.000000,17.050000,-0.969231,-0.246153,6.000000,70.700000,33.800000,6.899724
DATA,2045022,0,2350.800000,1,8.453000,0.975000,8.241675,1,7.948000,0.011000,0.087428,86.750000,1,4.913000,0.273000,1.341249,67,1,3.742000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18270.000000,17.075000,-0.970821,-0.239804,6.000000,70.700000,33.800000,6.900426
DATA,2055071,0,2354.200000,1,8.453000,0.975000,8.241675,1,7.947000,0.011000,0.087417,86.687500,1,4.912000,0.273000,1.340976,67,1,3.742000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18360.000000,17.100000,-0.972370,-0.233445,6.000000,70.700000,33.800000,6.900699
DATA,2065097,0,2351.700000,1,8.450000,0.974000,8.230300,1,7.949000,0.011000,0.087439,86.812500,1,4.911000,0.273000,1.340703,67,1,3.742000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18450.000000,17.125000,-0.973877,-0.227076,6.000000,70.700000,33.800000,6.889597
DATA,2075116,0,2348.300000,1,8.456000,0.976000,8.253056,1,7.949000,0.011000,0.087439,86.812500,1,4.913000,0.273000,1.341249,67,1,3.742000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18540.000000,17.150000,-0.975342,-0.220697,6.000000,70.700000,33.800000,6.911807
DATA,2085117,0,2351.700000,1,8.456000,0.975000,8.244600,1,7.949000,0.011000,0.087439,86.812500,1,4.913000,0.273000,1.341249,67,1,3.742000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18630.000000,17.175000,-0.976766,-0.214309,6.000000,70.700000,33.800000,6.903351
DATA,2095163,0,2350.800000,1,8.456000,0.975000,8.244600,1,7.949000,0.011000,0.087439,86.812500,1,4.913000,0.273000,1.341249,67,1,3.742000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18720.000000,17.200000,-0.978148,-0.207912,6.000000,70.700000,33.800000,6.903351
DATA,2105210,0,2350.800000,1,8.455000,0.975000,8.243625,1,7.951000,0.011000,0.087461,86.937500,1,4.912000,0.273000,1.340976,67,1,3.741000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18810.000000,17.225000,-0.979487,-0.201505,6.000000,70.700000,33.800000,6.902649
DATA,2115235,0,2350.800000,1,8.458000,0.975000,8.246550,1,7.952000,0.011000,0.087472,87.000000,1,4.913000,0.273000,1.341249,67,1,3.741000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18900.000000,17.250000,-0.980785,-0.195090,6.000000,70.700000,33.800000,6.905301
DATA,2125238,0,2350.000000,1,8.460000,0.974000,8.240040,1,7.952000,0.011000,0.087472,87.000000,1,4.914000,0.273000,1.341522,67,1,3.741000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,18990.000000,17.275000,-0.982041,-0.188667,6.000000,70.700000,33.800000,6.898518
DATA,2135266,0,2350.800000,1,8.460000,0.975000,8.248500,1,7.954000,0.011000,0.087494,87.125000,1,4.913000,0.273000,1.341249,67,1,3.741000,33.800000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19080.000000,17.300000,-0.983255,-0.182236,6.000000,70.700000,33.800000,6.907251
DATA,2145276,0,2351.700000,1,8.460000,0.975000,8.248500,1,7.954000,0.011000,0.087494,87.125000,1,4.913000,0.273000,1.341249,67,1,3.741000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19170.000000,17.325000,-0.984427,-0.175796,6.000000,70.700000,33.400000,6.907251
DATA,2155280,0,2349.200000,1,8.460000,0.975000,8.248500,1,7.956000,0.011000,0.087516,87.250000,1,4.912000,0.273000,1.340976,67,1,3.741000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19260.000000,17.350000,-0.985556,-0.169350,6.000000,70.700000,33.400000,6.907524
DATA,2165298,0,2349.200000,1,8.462000,0.975000,8.250450,1,7.956000,0.011000,0.087516,87.250000,1,4.913000,0.273000,1.341249,67,1,3.740000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19350.000000,17.375000,-0.986643,-0.162895,6.000000,70.700000,33.400000,6.909201
DATA,2175341,0,2349.200000,1,8.465000,0.976000,8.261840,1,7.958000,0.011000,0.087538,87.375000,1,4.913000,0.273000,1.341249,67,1,3.740000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19440.000000,17.400000,-0.987688,-0.156434,6.000000,70.700000,33.400000,6.920591
DATA,2185354,0,2348.300000,1,8.465000,0.974000,8.244910,1,7.959000,0.011000,0.087549,87.437500,1,4.913000,0.273000,1.341249,67,1,3.740000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19530.000000,17.425000,-0.988691,-0.149967,6.000000,70.700000,33.400000,6.903661
DATA,2195390,0,2347.500000,1,8.464000,0.974000,8.243936,1,7.960000,0.011000,0.087560,87.500000,1,4.912000,0.273000,1.340976,67,1,3.739000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19620.000000,17.450000,-0.989651,-0.143493,6.000000,70.700000,33.400000,6.902960
DATA,2205395,0,2347.500000,1,8.467000,0.976000,8.263792,1,7.962000,0.011000,0.087582,87.625000,1,4.912000,0.273000,1.340976,67,1,3.740000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19710.000000,17.475000,-0.990569,-0.137012,6.000000,70.700000,33.400000,6.922816
DATA,2215405,0,2349.200000,1,8.468000,0.975000,8.256300,1,7.962000,0.011000,0.087582,87.625000,1,4.913000,0.273000,1.341249,67,1,3.740000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19800.000000,17.500000,-0.991445,-0.130526,6.000000,70.700000,33.400000,6.915051
DATA,2225441,0,2346.700000,1,8.469000,0.976000,8.265744,1,7.962000,0.011000,0.087582,87.625000,1,4.913000,0.273000,1.341249,67,1,3.739000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19890.000000,17.525000,-0.992278,-0.124034,6.000000,70.700000,33.400000,6.924495
DATA,2235454,0,2345.800000,1,8.470000,0.976000,8.266720,1,7.964000,0.011000,0.087604,87.750000,1,4.913000,0.273000,1.341249,67,1,3.737000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,19980.000000,17.550000,-0.993068,-0.117537,6.000000,70.700000,33.400000,6.925471
DATA,2245492,0,2347.500000,1,8.473000,0.978000,8.286594,1,7.964000,0.011000,0.087604,87.750000,1,4.912000,0.273000,1.340976,67,1,3.737000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20070.000000,17.575000,-0.993816,-0.111035,6.000000,70.700000,33.400000,6.945618
DATA,2255536,0,2342.500000,1,8.477000,0.979000,8.298983,1,7.967000,0.011000,0.087637,87.937500,1,4.913000,0.273000,1.341249,67,1,3.737000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20160.000000,17.600000,-0.994522,-0.104528,6.000000,70.700000,33.400000,6.957734
DATA,2265584,0,2341.700000,1,8.478000,0.979000,8.299962,1,7.966000,0.011000,0.087626,87.875000,1,4.913000,0.273000,1.341249,67,1,3.737000,33.400000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20250.000000,17.625000,-0.995185,-0.098017,6.000000,70.700000,33.400000,6.958713
DATA,2275608,0,2341.700000,1,8.477000,0.978000,8.290506,1,7.967000,0.011000,0.087637,87.937500,1,4.913000,0.273000,1.341249,67,1,3.737000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20340.000000,17.650000,-0.995805,-0.091502,6.000000,70.700000,33.000000,6.949257
DATA,2285646,0,2339.200000,1,8.476000,0.977000,8.281052,1,7.969000,0.011000,0.087659,88.062500,1,4.912000,0.273000,1.340976,67,1,3.737000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20430.000000,17.675000,-0.996382,-0.084982,6.000000,70.700000,33.000000,6.940076
DATA,2295680,0,2335.800000,1,8.479000,0.978000,8.292462,1,7.970000,0.011000,0.087670,88.125000,1,4.912000,0.273000,1.340976,67,1,3.737000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20520.000000,17.700000,-0.996917,-0.078459,6.000000,70.700000,33.000000,6.951486
DATA,2305723,0,2312.500000,1,8.480000,0.978000,8.293440,1,7.971000,0.011000,0.087681,88.187500,1,4.912000,0.273000,1.340976,67,1,3.736000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20610.000000,17.725000,-0.997409,-0.071933,6.000000,70.700000,33.000000,6.952464
DATA,2315762,0,2335.000000,1,8.480000,0.977000,8.284960,1,7.971000,0.011000,0.087681,88.187500,1,4.913000,0.273000,1.341249,67,1,3.737000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20700.000000,17.750000,-0.997859,-0.065403,6.000000,70.700000,33.000000,6.943711
DATA,2325810,0,2332.500000,1,8.480000,0.977000,8.284960,1,7.972000,0.011000,0.087692,88.250000,1,4.913000,0.273000,1.341249,67,1,3.737000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20790.000000,17.775000,-0.998266,-0.058871,6.000000,70.700000,33.000000,6.943711
DATA,2335815,0,2321.700000,1,8.478000,0.976000,8.274528,1,7.972000,0.011000,0.087692,88.250000,1,4.912000,0.273000,1.340976,67,1,3.736000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20880.000000,17.800000,-0.998630,-0.052336,6.000000,70.700000,33.000000,6.933552
DATA,2345821,0,2329.200000,1,8.479000,0.975000,8.267025,1,7.973000,0.011000,0.087703,88.312500,1,4.913000,0.273000,1.341249,67,1,3.736000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,20970.000000,17.825000,-0.998951,-0.045799,6.000000,70.700000,33.000000,6.925776
DATA,2355868,0,2314.200000,1,8.484000,0.978000,8.297352,1,7.973000,0.011000,0.087703,88.312500,1,4.912000,0.273000,1.340976,67,1,3.735000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,21060.000000,17.850000,-0.999229,-0.039260,6.000000,70.700000,33.000000,6.956376
DATA,2365873,0,2323.300000,1,8.487000,0.978000,8.300286,1,7.974000,0.011000,0.087714,88.375000,1,4.912000,0.273000,1.340976,67,1,3.735000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,21150.000000,17.875000,-0.999465,-0.032719,6.000000,70.700000,33.000000,6.959310
DATA,2375885,0,2322.500000,1,8.484000,0.977000,8.288868,1,7.976000,0.011000,0.087736,88.500000,1,4.913000,0.273000,1.341249,67,1,3.735000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,21240.000000,17.900000,-0.999657,-0.026177,6.000000,70.700000,33.000000,6.947619
DATA,2385933,0,2322.500000,1,8.485000,0.976000,8.281360,1,7.976000,0.011000,0.087736,88.500000,1,4.912000,0.272000,1.336064,67,1,3.735000,33.000000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,21330.000000,17.925000,-0.999807,-0.019634,6.000000,70.700000,33.000000,6.945296
DATA,2395948,0,2301.700000,1,8.486000,0.977000,8.290822,1,7.976000,0.011000,0.087736,88.500000,1,4.911000,0.272000,1.335792,67,1,3.735000,32.600000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,21420.000000,17.950000,-0.999914,-0.013090,6.000000,70.700000,32.600000,6.955030
DATA,2405974,0,2318.300000,1,8.487000,0.976000,8.283312,1,7.978000,0.011000,0.087758,88.625000,1,4.911000,0.272000,1.335792,67,1,3.734000,32.600000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,21510.000000,17.975000,-0.999979,-0.006545,6.000000,70.700000,32.600000,6.947520
DATA,2415980,0,2317.500000,1,8.487000,0.976000,8.283312,1,7.979000,0.011000,0.087769,88.687500,1,4.910000,0.272000,1.335520,67,1,3.732000,32.600000,0,1,0,1,0,1,0,1,0,0,3,T3_noon_strong_light,场景3.CSV,21600.000000,18.000000,-1.000000,-0.000000,6.000000,70.700000,32.600000,6.947792
DATA,40061,0,2500.000000,1,8.308000,0.994000,8.258152,1,8.124000,0.011000,0.089364,93.100000,1,4.946000,0.216000,1.068336,78,1,3.710000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,225.000000,12.062500,-0.016362,-0.999866,2.250000,92.000000,14.400000,7.189816
DATA,50098,0,2500.000000,1,8.312000,0.995000,8.270440,1,8.122000,0.011000,0.089342,93.050000,1,4.945000,0.223000,1.102735,78,1,3.710000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,300.000000,12.083333,-0.021815,-0.999762,2.250000,92.000000,14.400000,7.167705
DATA,60130,0,2500.000000,1,8.322000,0.996000,8.288712,1,8.121000,0.011000,0.089331,93.025000,1,4.945000,0.226000,1.117570,79,1,3.709000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,375.000000,12.104167,-0.027267,-0.999628,2.250000,92.000000,14.400000,7.171142
DATA,70134,0,2500.000000,1,8.328000,0.996000,8.294688,1,8.119000,0.011000,0.089309,92.975000,1,4.945000,0.222000,1.097790,78,1,3.707000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,450.000000,12.125000,-0.032719,-0.999465,2.250000,92.000000,14.400000,7.196898
DATA,80172,0,2500.000000,1,8.320000,0.994000,8.270080,1,8.118000,0.011000,0.089298,92.950000,1,4.945000,0.222000,1.097790,79,1,3.707000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,525.000000,12.145833,-0.038170,-0.999271,2.250000,92.000000,14.400000,7.172290
DATA,90188,0,2500.000000,1,8.326000,0.994000,8.276044,1,8.116000,0.011000,0.089276,92.900000,1,4.945000,0.220000,1.087900,79,1,3.707000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,600.000000,12.166667,-0.043619,-0.999048,2.250000,92.000000,14.400000,7.188144
DATA,100217,0,2500.000000,1,8.328000,0.996000,8.294688,1,8.114000,0.011000,0.089254,92.850000,1,4.945000,0.223000,1.102735,79,1,3.706000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,675.000000,12.187500,-0.049068,-0.998795,2.250000,92.000000,14.400000,7.191953
DATA,110239,0,2500.000000,1,8.330000,0.996000,8.296680,1,8.113000,0.011000,0.089243,92.825000,1,4.945000,0.223000,1.102735,79,1,3.705000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,750.000000,12.208333,-0.054515,-0.998513,2.250000,92.000000,14.400000,7.193945
DATA,120264,0,2500.000000,1,8.332000,0.996000,8.298672,1,8.112000,0.011000,0.089232,92.800000,1,4.945000,0.218000,1.078010,78,1,3.705000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,825.000000,12.229167,-0.059960,-0.998201,2.250000,92.000000,14.400000,7.220662
DATA,130309,0,2500.000000,1,8.329000,0.996000,8.295684,1,8.111000,0.011000,0.089221,92.775000,1,4.945000,0.220000,1.087900,79,1,3.705000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,900.000000,12.250000,-0.065403,-0.997859,2.250000,92.000000,14.400000,7.207784
DATA,140309,0,2500.000000,1,8.337000,0.997000,8.311989,1,8.110000,0.011000,0.089210,92.750000,1,4.945000,0.221000,1.092845,79,1,3.705000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,975.000000,12.270833,-0.070845,-0.997487,2.250000,92.000000,14.400000,7.219144
DATA,150331,0,2500.000000,1,8.335000,0.997000,8.309995,1,8.108000,0.011000,0.089188,92.700000,1,4.945000,0.219000,1.082955,79,1,3.704000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1050.000000,12.291667,-0.076284,-0.997086,2.250000,92.000000,14.400000,7.227040
DATA,160342,0,2500.000000,1,8.332000,0.997000,8.307004,1,8.107000,0.011000,0.089177,92.675000,1,4.944000,0.218000,1.077792,78,1,3.704000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1125.000000,12.312500,-0.081721,-0.996655,2.250000,92.000000,14.400000,7.229212
DATA,170348,0,2500.000000,1,8.342000,0.996000,8.308632,1,8.106000,0.011000,0.089166,92.650000,1,4.945000,0.217000,1.073065,79,1,3.704000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1200.000000,12.333333,-0.087156,-0.996195,2.250000,92.000000,14.400000,7.235567
DATA,180368,0,2500.000000,1,8.333000,0.996000,8.299668,1,8.104000,0.011000,0.089144,92.600000,1,4.945000,0.217000,1.073065,79,1,3.702000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1275.000000,12.354167,-0.092588,-0.995705,2.250000,92.000000,14.400000,7.226603
DATA,190375,0,2500.000000,1,8.341000,0.997000,8.315977,1,8.104000,0.011000,0.089144,92.600000,1,4.944000,0.227000,1.122288,79,1,3.702000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1350.000000,12.375000,-0.098017,-0.995185,2.250000,92.000000,14.400000,7.193689
DATA,200385,0,2500.000000,1,8.340000,0.997000,8.314980,1,8.102000,0.011000,0.089122,92.550000,1,4.944000,0.221000,1.092624,79,1,3.702000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1425.000000,12.395833,-0.103444,-0.994635,2.250000,92.000000,14.400000,7.222356
DATA,210421,0,2500.000000,1,8.334000,0.997000,8.308998,1,8.101000,0.011000,0.089111,92.525000,1,4.943000,0.219000,1.082517,79,1,3.702000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1500.000000,12.416667,-0.108867,-0.994056,2.250000,92.000000,14.400000,7.226481
DATA,220464,0,2500.000000,1,8.337000,0.997000,8.311989,1,8.100000,0.011000,0.089100,92.500000,1,4.945000,0.216000,1.068120,79,1,3.702000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1575.000000,12.437500,-0.114287,-0.993448,2.250000,92.000000,14.400000,7.243869
DATA,230507,0,2500.000000,1,8.344000,0.996000,8.310624,1,8.099000,0.011000,0.089089,92.475000,1,4.944000,0.221000,1.092624,79,1,3.701000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1650.000000,12.458333,-0.119704,-0.992810,2.250000,92.000000,14.400000,7.218000
DATA,240553,0,2500.000000,1,8.339000,0.997000,8.313983,1,8.098000,0.011000,0.089078,92.450000,1,4.944000,0.223000,1.102512,80,1,3.701000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1725.000000,12.479167,-0.125117,-0.992142,2.250000,92.000000,14.400000,7.211471
DATA,250566,0,2500.000000,1,8.339000,0.996000,8.305644,1,8.097000,0.011000,0.089067,92.425000,1,4.943000,0.223000,1.102289,79,1,3.700000,14.400000,0,1,0,1,0,0,1,0,1,0,4,T4_home_full_car_charge,场景4.CSV,1800.000000,12.500000,-0.130526,-0.991445,2.250000,92.000000,14.400000,7.203355
